currency,name,fullName,precision,confirms,contractAddress,isMarginEnabled,isDebitEnabled,chains
PLY,PLY,Aurigami,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '20000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x1ab43204a195a0fd37edec621482afd3792ef90b', 'chainId': 'eth'}]"
GST,GST,Green Satoshi Token,8,,,False,False,"[{'chainName': 'SOL', 'withdrawalMinSize': '45', 'withdrawalMinFee': '38', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 200, 'preConfirms': 200, 'contractAddress': 'AFbX8oGjGpmVFywbVouvhQSRmiW2aR1mohfahi4Y2AdB', 'chainId': 'sol'}]"
AKT,AKT,Akash Network,8,,,False,False,"[{'chainName': 'AKT', 'withdrawalMinSize': '5', 'withdrawalMinFee': '2', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 15, 'contractAddress': 'uakt', 'chainId': 'akt'}]"
FSN,FSN,Fusion,8,,,False,False,"[{'chainName': 'FSN', 'withdrawalMinSize': '5', 'withdrawalMinFee': '2.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 220, 'preConfirms': 220, 'contractAddress': '', 'chainId': 'fsn'}]"
GAL,GAL,Galxe,8,,,True,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '9.2', 'withdrawalMinFee': '4.6', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5faa989af96af85384b8a938c2ede4a7378d9875', 'chainId': 'eth'}]"
FITFI,FITFI,Step App,8,,,True,True,"[{'chainName': 'AVAX C-Chain', 'withdrawalMinSize': '170', 'withdrawalMinFee': '165', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x714f020c54cc9d104b6f4f6998c63ce2a31d1888', 'chainId': 'avaxc'}]"
BSW,BSW,Biswap,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '16', 'withdrawalMinFee': '8', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x965f527d9159dce6288a2219db51fc6eef120dd1', 'chainId': 'bsc'}]"
H2O,H2O,H2O DAO,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xaf3287cae99c982586c07401c0d911bf7de6cd82', 'chainId': 'bsc'}]"
AUSD,aUSD,Acala Dollar,8,,,False,False,"[{'chainName': 'KAR', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': 'KUSD', 'chainId': 'kar'}, {'chainName': 'ACA', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': 'AUSD', 'chainId': 'aca'}]"
GMM,GMM,Gamium,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '900', 'withdrawalMinFee': '750', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x5b6bf0c7f989de824677cfbd507d9635965e9cd3', 'chainId': 'bsc'}]"
FCD,FCD,FreshCut Diamond,8,,,False,False,"[{'chainName': 'MATIC', 'withdrawalMinSize': '5.1', 'withdrawalMinFee': '5', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 800, 'preConfirms': 400, 'contractAddress': '0xf78610d0a197842bf98ca45254897edd13c5d182', 'chainId': 'matic'}]"
BOBA,BOBA,Boba Network,8,,,False,False,"[{'chainName': 'BOBA', 'withdrawalMinSize': '5', 'withdrawalMinFee': '2', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '0xa18bf3994c0cc6e3b63ac420308e5383f53120d7', 'chainId': 'boba'}, {'chainName': 'ERC20', 'withdrawalMinSize': '70', 'withdrawalMinFee': '40', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x42bbfa2e77757c645eeaad1655e0911a7553efbc', 'chainId': 'eth'}]"
XRACER,XRACER,XRush,8,,,False,False,"[{'chainName': 'KCC', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x6782d458e052bc93f0682a2c235e3f219770a842', 'chainId': 'kcc'}]"
BFC,BFC,Bifrost,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '240', 'withdrawalMinFee': '120', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0c7d5ae016f806603cb1782bea29ac69471cab9c', 'chainId': 'eth'}]"
BIFI,BIFI,BiFi,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2200', 'withdrawalMinFee': '1100', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x2791bfd60d232150bff86b39b7146c0eaaa2ba81', 'chainId': 'eth'}]"
KARA,KARA,KaraStar,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '201', 'withdrawalMinFee': '200', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x1e155e26085be757780b45a5420d9f16a938f76b', 'chainId': 'bsc'}]"
DFA,DFA,DeFine,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '480', 'withdrawalMinFee': '240', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x62959c699a52ec647622c91e79ce73344e4099f5', 'chainId': 'eth'}]"
KYL,KYL,Kylin Network,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '701', 'withdrawalMinFee': '700', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c', 'chainId': 'eth'}]"
CELT,CELT,Celestial,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '40001', 'withdrawalMinFee': '40000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf6e06b54855eff198a2d9a8686113665499a6134', 'chainId': 'eth'}]"
MBL,MBL,MovieBloc,8,,,False,False,"[{'chainName': 'ONT', 'withdrawalMinSize': '400', 'withdrawalMinFee': '200', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 5, 'preConfirms': 5, 'contractAddress': 'e5a49d7fd57e7178e189d3965d1ee64368a1036d', 'chainId': 'ont'}]"
DUSK,DUSK,Dusk,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '84', 'withdrawalMinFee': '42', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x940a2db1b7008b6c776d4faaca729d6d4a4aa551', 'chainId': 'eth'}]"
CCD,CCD,Concordium,8,,,False,False,"[{'chainName': 'CCD', 'withdrawalMinSize': '160', 'withdrawalMinFee': '80', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 10, 'preConfirms': 10, 'contractAddress': '', 'chainId': 'ccd'}]"
USDD,USDD,Decentralized USD,8,,,True,True,"[{'chainName': 'BEP20', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xd17479997f34dd9156deef8f95a52d81d265be9c', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '11', 'withdrawalMinFee': '5.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0c10bf8fcb7bf5412187a595ab97a3609160b5c6', 'chainId': 'eth'}, {'chainName': 'TRC20', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TPYmHEhy5n8TCEfYGqW2rPxsghSfzghPDn', 'chainId': 'trx'}]"
MBOX,MBOX,Mobox,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0.4', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377', 'chainId': 'bsc'}]"
SCRT,SCRT,Secret,8,,,False,False,"[{'chainName': 'SCRT', 'withdrawalMinSize': '5', 'withdrawalMinFee': '1.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 15, 'contractAddress': 'uscrt', 'chainId': 'scrt'}]"
MLS,MLS,WinGoal,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '8', 'withdrawalMinFee': '4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x5f2f6c4c491b690216e0f8ea753ff49ef4e36ba6', 'chainId': 'bsc'}, {'chainName': 'MATIC', 'withdrawalMinSize': '10', 'withdrawalMinFee': '4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 800, 'preConfirms': 400, 'contractAddress': '0xb886b4e041bb8b841aea5cc983af756283a8d36d', 'chainId': 'matic'}, {'chainName': 'KCC', 'withdrawalMinSize': '10', 'withdrawalMinFee': '4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x974e54266708292383c2989dca5fdbb115666d4f', 'chainId': 'kcc'}]"
AFK,AFK,AFKDAO,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '200', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x39cfeabcec0f37bd37d9c122ae047d6433f44235', 'chainId': 'bsc'}]"
ACH,ACH,Alchemy Pay,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '400', 'withdrawalMinFee': '300', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xed04915c23f00a313a544955524eb7dbd823143d', 'chainId': 'eth'}]"
APE3L,APE3L,APE 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
APE3S,APE3S,APE 3x Short,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
GMT3L,GMT3L,GMT 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
GMT3S,GMT3S,GMT 3x Short,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
IHC,IHC,Inflation Hedging Coin,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '14900', 'withdrawalMinFee': '13600', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x86a53fcd199212fea44fa7e16eb1f28812be911d', 'chainId': 'bsc'}]"
STORE,STORE,Bit.Store,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '400', 'withdrawalMinFee': '350', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x31ea0de8119307aa264bb4b38727aab4e36b074f', 'chainId': 'eth'}]"
DOSE,DOSE,DOSE,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1700', 'withdrawalMinFee': '1500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xb31ef9e52d94d4120eb44fe1ddfde5b4654a6515', 'chainId': 'eth'}]"
LUNC,LUNC,Terra Classic,8,,,True,True,"[{'chainName': 'LUNC', 'withdrawalMinSize': '15000', 'withdrawalMinFee': '1000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 15, 'contractAddress': 'uluna', 'depositFeeRate': '0.005', 'chainId': 'lunc'}]"
USTC,USTC,Terra Classic USD,8,,,False,False,"[{'chainName': 'LUNC', 'withdrawalMinSize': '100', 'withdrawalMinFee': '10', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 15, 'contractAddress': 'uusd', 'depositFeeRate': '0.005', 'chainId': 'lunc'}]"
JASMY3L,JASMY3L,JASMY 3x Long,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
JASMY3S,JASMY3S,JASMY 3x Short,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
SRBS,SRBS,Super Rare Ball Shares,8,,,False,False,"[{'chainName': 'KCC', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.4', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '', 'chainId': 'kcc'}]"
RBS,RBS,Rare Ball Shares,8,,,False,False,"[{'chainName': 'KCC', 'withdrawalMinSize': '10', 'withdrawalMinFee': '4', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x69af9744e9de7d1f4270811185579516de1fcc27', 'chainId': 'kcc'}]"
IDLENFT,IDLENFT,IdleStoneage,8,,,False,False,"[{'chainName': 'KCC', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0xd016a69f7edb017693fc50e770b341fb5e22c1dc', 'chainId': 'kcc'}]"
OP,OP,Optimism,8,,,True,True,"[{'chainName': 'OPTIMISM', 'withdrawalMinSize': '5', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 100, 'preConfirms': 100, 'contractAddress': '0x4200000000000000000000000000000000000042', 'chainId': 'optimism'}]"
EVER,EVER,Everscale,8,,,False,False,"[{'chainName': 'Ever', 'withdrawalMinSize': '20', 'withdrawalMinFee': '10', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 1, 'preConfirms': 1, 'contractAddress': '', 'chainId': 'ever'}, {'chainName': 'ERC20', 'withdrawalMinSize': '150', 'withdrawalMinFee': '100', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x29d578cec46b50fa5c88a99c6a4b70184c062953', 'chainId': 'eth'}]"
ICX,ICX,icon,8,,,False,True,"[{'chainName': 'ICON', 'withdrawalMinSize': '6', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 15, 'preConfirms': 15, 'contractAddress': '', 'chainId': 'icx'}]"
MOOV,MOOV,Dotmoovs,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '10', 'withdrawalMinFee': '500', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x24ec2ca132abf8f6f8a6e24a1b97943e31f256a7', 'chainId': 'eth'}]"
USDP,USDP,Pax Dollar,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '6', 'withdrawalMinFee': '4.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x8e870d67f660d95d5be530380d0ec0bd388289e1', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x69a7169f9da9bba04b982e49ffd8d6a16c70c590', 'chainId': 'kcc'}]"
WELL,WELL,Moonwell,8,,,False,False,"[{'chainName': 'GLMR', 'withdrawalMinSize': '150', 'withdrawalMinFee': '120', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '0x511ab53f793683763e5a8829738301368a2411e3', 'chainId': 'glmr'}]"
CSPR,CSPR,Casper,8,,,False,True,"[{'chainName': 'Casper', 'withdrawalMinSize': '13.824', 'withdrawalMinFee': '12.567', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 6, 'preConfirms': 6, 'contractAddress': '', 'chainId': 'cspr'}]"
FORT,FORT,Forta,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '84', 'withdrawalMinFee': '42', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x41545f8b9472d758bb669ed8eaeeecd7a9c4ec29', 'chainId': 'eth'}]"
REV3L,REV3L,REV3AL,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '150', 'withdrawalMinFee': '72', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x30b5e345c79255101b8af22a19805a6fb96ddebb', 'chainId': 'bsc'}]"
WEMIX,WEMIX,Wemix,8,,,False,False,"[{'chainName': 'WEMIX', 'withdrawalMinSize': '0.876', 'withdrawalMinFee': '0.796', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 60, 'preConfirms': 60, 'contractAddress': '', 'chainId': 'wemix'}]"
OGV,OGV,Origin Dollar Governance,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '1300', 'withdrawalMinFee': '660', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x9c354503c38481a7a7a51629142963f98ecc12d0', 'chainId': 'eth'}]"
OLE,OLE,OpenLeverage,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '60', 'withdrawalMinFee': '45', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xa865197a84e780957422237b5d152772654341f3', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '520', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x92cfbec26c206c90aee3b7c66a9ae673754fab7e', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '60', 'withdrawalMinFee': '45', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x1ccca1ce62c62f7be95d4a67722a8fdbed6eecb4', 'chainId': 'kcc'}]"
LDO,LDO,Lido DAO,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '4', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x5a98fcbea516cf06857215779fd812ca3bef1b32', 'chainId': 'eth'}]"
CULT,CULT,Cult DAO,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '6000000', 'withdrawalMinFee': '4000000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf0f9d895aca5c8678f706fb8216fa22957685a13', 'chainId': 'eth'}]"
RBP,RBP,Rare Ball Portion,8,,,False,False,"[{'chainName': 'KCC', 'withdrawalMinSize': '30000', 'withdrawalMinFee': '25000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x0293f1b44aa052e3c3f6fc6078276ed36268e182', 'chainId': 'kcc'}]"
SRBP,SRBP,Super Rare Ball Portion,8,,,False,False,"[{'chainName': 'KCC', 'withdrawalMinSize': '5000', 'withdrawalMinFee': '2800', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x44deccb4e1d356418581b58956f9efc806e15e84', 'chainId': 'kcc'}]"
HIBAYC,HIBAYC,hiBAYC,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '80', 'withdrawalMinFee': '65', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x83031984b45553070a088273f341bff7fb4f2f46', 'chainId': 'eth'}]"
HIPUNKS,HIPUNKS,hiPUNKS,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '80', 'withdrawalMinFee': '65', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xb1f136a74e18e4e2921febbf25820d1bb65b5647', 'chainId': 'eth'}]"
BUSD,BUSD,Binance USD,8,,,False,True,"[{'chainName': 'BEP20', 'withdrawalMinSize': '0.1', 'withdrawalMinFee': '0.1', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xe9e7cea3dedca5984780bafc599bd69add087d56', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '0.1', 'withdrawalMinFee': '1.5', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4fabb145d64652a948d72533023f6e7a623c7c53', 'chainId': 'eth'}]"
FIDA,FIDA,Bonfida,8,,,False,False,"[{'chainName': 'SOL', 'withdrawalMinSize': '5', 'withdrawalMinFee': '2.3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 200, 'preConfirms': 200, 'contractAddress': 'EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp', 'chainId': 'sol'}]"
WOMBAT,WOMBAT,Wombat,8,,,False,False,"[{'chainName': 'MATIC', 'withdrawalMinSize': '600', 'withdrawalMinFee': '340', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 800, 'preConfirms': 400, 'contractAddress': '0x0c9c7712c83b3c70e7c5e11100d33d9401bdf9dd', 'chainId': 'matic'}, {'chainName': 'ERC20', 'withdrawalMinSize': '3000', 'withdrawalMinFee': '2500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0c9c7712c83b3c70e7c5e11100d33d9401bdf9dd', 'chainId': 'eth'}]"
FT,FT,Fracton Protocol,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '3.5', 'withdrawalMinFee': '1.75', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xee9e7bb7e55bbc86414047b61d65c9c0d91ffbd0', 'chainId': 'eth'}]"
HIENS4,HIENS4,hiENS4,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '9600', 'withdrawalMinFee': '8000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x00a7ec2f2b451cb0233e8adbf4c9a951027c2b02', 'chainId': 'eth'}]"
EGAME,EGAME,EVERY GAME,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '120000', 'withdrawalMinFee': '100000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x62d3c05b9c3d916fbc111819bbd3cee52906c1ae', 'chainId': 'eth'}]"
STEPWATCH,STEPWATCH,StepWatch,8,,,False,False,"[{'chainName': 'MATIC', 'withdrawalMinSize': '1600', 'withdrawalMinFee': '800', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 800, 'preConfirms': 400, 'contractAddress': '0xabede05598760e399ed7eb24900b30c51788f00f', 'chainId': 'matic'}]"
HISAND33,HISAND33,hiSAND33,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '700', 'withdrawalMinFee': '630', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x12aef5c60c2c86c8ecd3079f22f285f326371340', 'chainId': 'eth'}]"
XRD,XRD,Radix,8,,,False,True,"[{'chainName': 'XRD', 'withdrawalMinSize': '10', 'withdrawalMinFee': '8.931', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 50, 'preConfirms': 0, 'contractAddress': 'resource_rdx1tknxxxxxxxxxradxrdxxxxxxxxx009923554798xxxxxxxxxradxrd', 'chainId': 'radix'}]"
PIKASTER2,PIKASTER2,Pikaster,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '1', 'withdrawalMinFee': '0', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xfb01c73f9f1e1df24b8d91a8e9c3e16c6f99bab6', 'chainId': 'bsc'}]"
DC,DC,Dogechain,8,,,False,True,"[{'chainName': 'DOG20', 'withdrawalMinSize': '2000', 'withdrawalMinFee': '1000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '0x7B4328c127B85369D9f82ca0503B000D09CF9180', 'chainId': 'dogechain'}, {'chainName': 'ERC20', 'withdrawalMinSize': '16000', 'withdrawalMinFee': '8000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x7b4328c127b85369d9f82ca0503b000d09cf9180', 'chainId': 'eth'}]"
HIENS3,HIENS3,hiENS3,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '700', 'withdrawalMinFee': '450', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xa88842ae47dbe87116cf7001dddd1b246fcd8262', 'chainId': 'eth'}]"
NEER,NEER,Metaverse.Network & Bit.Country,8,,,False,False,"[{'chainName': 'PIONEER', 'withdrawalMinSize': '10', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'neer'}]"
